Internal ID,Date Created in NetSuite,Type,Item name/SKU#,Description,Inactive,Base Price,Product Category,Class (no hierarchy),Shelf Life (Months),Weight,Length,Width,Height,Available,Total Quantity On Hand,Storage Temperature,Shipping Temperature,Safety Stock Level,Quantity Pricing Schedule,Primary Stock Unit,Primary Sale Unit,Special Work Order Item,OEM Item
19446,7/28/2023 15:38,Assembly,E2063-8-1R,Oligo Mix - dfrA1 (5 x 1 ml),No,,Kits,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
19347,7/28/2023 15:31,Assembly,E2063-8-5,Oligo Mix - dfrA1 (5 ml),No,,Components,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
19447,7/28/2023 15:38,Assembly,E2063-8-5R,Oligo Mix - dfrA1 (5 x 5 ml),No,,Kits,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
19348,7/28/2023 15:31,Assembly,E2063-9-1,Oligo Mix - dfrA5 (1 ml),No,,Components,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
19448,7/28/2023 15:38,Assembly,E2063-9-1R,Oligo Mix - dfrA5 (5 x 1 ml),No,,Kits,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
19349,7/28/2023 15:31,Assembly,E2063-9-5,Oligo Mix - dfrA5 (5 ml),No,,Components,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
19449,7/28/2023 15:38,Assembly,E2063-9-5R,Oligo Mix - dfrA5 (5 x 5 ml),No,,Kits,PCR Panels,,,,,,,,-20C,Dry Ice,,,Each,Each,No,No
8240,7/7/2020 14:52,Assembly,EM1001,myDNAge Blood Collection Kit (1 Test),No,10,Components,Blood,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
8241,7/7/2020 14:52,Assembly,EM1001-3-150,Blood Collection Tube (150 µl),No,3,Components,Blood,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
19859,10/11/2023 10:38,Assembly,EM1001-3-6,Blood Collection Tube (6 ml),No,3,Components,Blood,,,,,,10,10,Room Temperature,Room Temperature,,,Each,Each,No,Yes
14288,6/4/2021 10:03,Assembly,EM1001-A,myDNAge Blood Collection Kit (1 Test) Component 1 of 2,No,3,Kits,Blood,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
14289,6/4/2021 11:30,Assembly,EM1001-B,myDNAge Blood Collection Kit (1 Test) Component 2 of 2,No,3,Kits,Blood,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
8242,7/7/2020 14:52,Assembly,EM1002,myDNAge Urine Collection Kit (1 Test),No,10,Components,Urine,,,,,,50,50,Room Temperature,Room Temperature,0,,Each,Each,No,No
8243,7/7/2020 14:52,Assembly,EM1002-1-35,Urine Preservation Reagent (35 ml),No,35,Components,Urine,,,,,,514,514,Room Temperature,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,No,No
8244,7/7/2020 14:52,Assembly,EM1002-3,Urine Collection Bottle (500 ml),No,0,Components,Urine,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
6287,6/26/2020 15:06,Non-inventory Item,EM1002-5,Pair of Non-latex Gloves,No,0,,,,,,,,,,Room Temperature,Room Temperature,,,,Each,,
8245,7/7/2020 14:52,Assembly,EM1003,myDNAge Blood Collection Kit (2 Tests),No,10,Kits,Blood,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,Yes
19322,7/19/2023 16:25,Assembly,EM1004-1,MyDog DNAge Collection Tube,No,3,Kits,Blood,,,,,,500,500,Room Temperature,Room Temperature,,,Each,Each,No,Yes
8246,7/7/2020 14:52,Assembly,ER1,RNA Lysis Buffer (22 ml),No,13.75,Components,Purification,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8247,7/7/2020 14:52,Assembly,ER2-a,Molecular Grade Ethanol (165 ml),No,13.75,Components,Purification,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8248,7/7/2020 14:52,Assembly,ER2-b,Molecular Grade Ethanol (100 ml),No,13.75,Components,Purification,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8249,7/7/2020 14:52,Assembly,ER3,ZymoBIOMICS™ MagBinding Beads (300 µl),No,13.75,Components,Purification,,,,,,3,3,Room Temperature,Room Temperature,,,Each,Each,No,Yes
8250,7/7/2020 14:52,Assembly,ER4,MagBead DNA/RNA Wash 1 (70 ml),No,13.75,Components,Quick-DNA/RNA,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8251,7/7/2020 14:52,Assembly,ER5,MagBead DNA/RNA Wash 2 (80 ml),No,13.75,Components,Quick-DNA/RNA,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8252,7/7/2020 14:52,Assembly,ER6,RNA Prep Buffer (65 ml),No,13.75,Components,Purification,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8253,7/7/2020 14:52,Assembly,ER7,DNase/RNase Free Water (10 ml),No,13.75,Components,DNA/RNA,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
15362,12/8/2021 9:30,Non-inventory Item,EW-25304-01,,No,,,,,,,,,,,Room Temperature,Room Temperature,,,,,,
16834,6/15/2022 14:51,Non-inventory Item,F-105,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
16541,5/17/2022 14:17,Non-inventory Item,F-147,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
18360,10/25/2022 16:59,Non-inventory Item,F-85,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
16539,5/17/2022 14:15,Non-inventory Item,F-90,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
8254,7/7/2020 14:52,Assembly,F9001-1,5-Fluoroorotic Acid (Powder) (1 g),No,53.3,Components,Yeast,,,,,,61,61,-20C,Blue Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
12752,1/15/2021 14:32,Assembly,F9001-5,5-Fluoroorotic Acid (Powder) (5 g),No,234.5,Components,Yeast,,,,,,62,62,-20C,Blue Ice,25,,Each,Each,No,No
8255,7/7/2020 14:52,Assembly,F9003,100X 5-Fluoroorotic Acid (Liquid) (10 ml),No,75.9,Components,Yeast,,,,,,147,147,-20C,Blue Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
16561,5/26/2022 9:01,Non-inventory Item,FILM26,,No,,Paper Goods,Boxes,,,,,,,,,,,,,,,
40,12/9/2019 16:40,Non-inventory Item,Foil Bag (13x8) INACTIVE,,Yes,,Paper Goods,Bags,,,,,,,,,Room Temperature,,,,,,
4080,6/22/2020 13:18,Non-inventory Item,Foil Bag (15x10) INACTIVE,,Yes,,Paper Goods,Bags,,,,,,,,,Room Temperature,,,,,,
4081,6/22/2020 13:18,Non-inventory Item,Foil Bag (18x13) INACTIVE,,Yes,,Paper Goods,Bags,,,,,,,,,Room Temperature,,,,,,
4082,6/22/2020 13:18,Non-inventory Item,Foil Bag (24x18) INACTIVE,,Yes,,Paper Goods,Bags,,,,,,,,,Room Temperature,,,,,,
8256,7/7/2020 14:52,Assembly,FS1000,FUGE-IT Magbead Spinner (Tube),Yes,10,Promos,Other Instruments,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
8257,7/7/2020 14:52,Assembly,FS1001,FUGE-IT Magbead Spinner (Strip-Tubes),No,10,Promos,Other Instruments,,,,,,206,206,Room Temperature,Room Temperature,0,,Each,Each,No,No
18303,10/7/2022 10:48,Assembly,FS1001-A,FUGE-IT Magbead Spinner (Strip-Tubes) (Device),Yes,10,Promos,Other Instruments,,,,,,,,Room Temperature,Room Temperature,0,,Each,Each,No,No
18304,10/7/2022 10:48,Assembly,FS1001-B,FUGE-IT Magbead Spinner (Strip-Tubes) (Base),Yes,10,Promos,Other Instruments,,,,,,,,Room Temperature,Room Temperature,0,,Each,Each,No,No
12753,1/15/2021 14:32,Assembly,G2794-10X1ML,"Chemically Competent Cells, GC10 (10 x 1000 µl)",Yes,464.1,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
12754,1/15/2021 14:32,Assembly,G2794-5X200UL,GC10 Cells (5 x 200 µl),Yes,46.85,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
12755,1/15/2021 14:32,Assembly,G2919-10X50,GC10 Cells (10 x 50 µl),Yes,39.5,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
12756,1/15/2021 14:32,Assembly,G2919-20X50,GC10 Cells (20 x 50 µl),Yes,66.8,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
12757,1/15/2021 14:32,Assembly,G3169-10X50,GC5 Cells (10 x 50 µl),Yes,36.35,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
12758,1/15/2021 14:32,Assembly,G3169-20X50,GC5 Cells (20 x 50 µl),Yes,42.65,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
12759,1/15/2021 14:32,Assembly,G7419-48x40,"Chemically Competent Cells, GC5 (1 Plate of 48 x 40 µl)",Yes,31.5,Kits,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
8258,7/7/2020 14:52,Assembly,G7419-96x40,"Chemically Competent Cells, GC5 (1 Plate of 96 x 40 µl)",Yes,52.5,Components,Competent Cells,,,,,,,,-80C,Dry Ice,,,Each,Each,No,Yes
18307,10/10/2022 13:26,Non-inventory Item,GL1200,,No,,,,,,,,,,,,,,,,,,
16814,6/8/2022 10:31,Non-inventory Item,GL1211 Fixed Asset - Due to ZRC from Blue Life,,No,,,,,,,,,,,,Room Temperature,,,,,,
15360,12/6/2021 13:41,Non-inventory Item,GL1215,,No,,,,,,,,,,,,Room Temperature,,,,,,
16681,6/2/2022 10:28,Non-inventory Item,GL1215 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
20164,12/6/2023 15:40,Non-inventory Item,GL1216,,No,,,,,,,,,,,,Room Temperature,,,,,,
20265,1/25/2024 15:28,Non-inventory Item,GL1216 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
3873,6/22/2020 13:03,Non-inventory Item,GL1800 Fixed Asset Furniture,,No,,,,,,,,,,,,Room Temperature,,,,,,
17745,8/2/2022 13:43,Non-inventory Item,GL1801 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
3871,6/22/2020 13:03,Non-inventory Item,GL1801 Fixed Asset Machinery,,No,,,,,,,,,,,,Room Temperature,,,,,,
3874,6/22/2020 13:03,Non-inventory Item,GL1802 Transportation Equipment,,No,,,,,,,,,,,,Room Temperature,,,,,,
3875,6/22/2020 13:03,Non-inventory Item,GL1803 Molds & Tooling,,No,,,,,,,,,,,,Room Temperature,,,,,,
18998,3/30/2023 16:13,Non-inventory Item,GL1804 (Non-Taxable),,No,,,,,,,,,,,,,,,,,,
13817,2/25/2021 13:41,Non-inventory Item,GL1804 Computer Supplies : Fixed Asset,,No,,,,,,,,,,,,,,,,,,
3876,6/22/2020 13:03,Non-inventory Item,GL1804-inactive,,Yes,,,,,,,,,,,,Room Temperature,,,,,,
3872,6/22/2020 13:03,Non-inventory Item,GL1805 Leasehold Improvement,,No,,,,,,,,,,,,Room Temperature,,,,,,
14946,10/15/2021 16:11,Non-inventory Item,GL4002,,No,,,,,,,,,,,,,,,,,,
14947,10/15/2021 16:13,Non-inventory Item,GL4003,,No,,,,,,,,,,,,,,,,,,
15635,1/25/2022 13:21,Non-inventory Item,GL4006,,No,,,,,,,,,,,,,,,,,,
20651,6/4/2024 13:39,Non-inventory Item,GL4007,,No,,,,,,,,,,,,,,,,,,
18232,9/12/2022 11:16,Non-inventory Item,GL4009,,No,,,,,,,,,,,,,,,,,,
15669,2/8/2022 16:39,Non-inventory Item,GL4010,,No,,,,,,,,,,,,,,,,,,
14759,8/24/2021 11:15,Non-inventory Item,GL4205,,No,,,,,,,,,,,,,,,,,,
15358,12/2/2021 11:58,Non-inventory Item,GL5015,,No,,,,,,,,,,,,Room Temperature,,,,,,
16679,6/1/2022 14:38,Non-inventory Item,GL5016 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
3878,6/22/2020 13:03,Non-inventory Item,GL5016 Manufacturing Supplies,,No,,,,,,,,,,,,Room Temperature,,,,,,
19039,4/13/2023 13:39,Non-inventory Item,GL5018 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
14927,10/8/2021 16:06,Non-inventory Item,GL5018 Packing Supplies,,No,,,,,,,,,,,,Room Temperature,,,,,,
13978,3/30/2021 15:07,Non-inventory Item,GL5023 Balance,,No,0,,,,,,,,,,,,,,,,,
20653,6/10/2024 13:06,Non-inventory Item,GL5070 (Inverse Partial Exemption),,No,,,,,,,,,,,,Room Temperature,,,,,,
16816,6/8/2022 13:52,Non-inventory Item,GL5070 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
14170,4/22/2021 14:26,Non-inventory Item,GL5070 Services Supplies,,No,,,,,,,,,,,,Room Temperature,,,,,,
14425,6/17/2021 11:38,Non-inventory Item,GL6141 Office Supplies,,No,,,,,,,,,,,,,,,,,,
17081,7/12/2022 13:29,Non-inventory Item,GL6142 (Non-Taxable),,No,,,,,,,,,,,,,,,,,,
3877,6/22/2020 13:03,Non-inventory Item,"GL6142 Operations Machinery, Equipment, or Furniture",,No,,,,,,,,,,,,Room Temperature,,,,,,
18997,3/30/2023 14:22,Non-inventory Item,GL6152 (Non-Taxable),,No,,,,,,,,,,,,,,,,,,
13771,2/15/2021 15:42,Non-inventory Item,GL6152.1 Computer Supplies: Peripherals,,No,,,,,,,,,,,,,,,,,,
13782,2/17/2021 10:00,Non-inventory Item,GL6152.2 Computer Supplies: End User Devices,,No,,,,,,,,,,,,,,,,,,
13818,2/25/2021 13:43,Non-inventory Item,GL6152.3 Computer Supplies: Software,,No,,,,,,,,,,,,,,,,,,
13816,2/25/2021 13:38,Non-inventory Item,GL6152.4 Computer Supplies: Network,,No,,,,,,,,,,,,,,,,,,
14914,10/7/2021 16:05,Non-inventory Item,GL6162 Company Events,,No,,,,,,,,,,,,Room Temperature,,,,,,
18999,4/3/2023 15:32,Non-inventory Item,GL6171 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
3879,6/22/2020 13:03,Non-inventory Item,GL6171 Operations Maintenance,,No,,,,,,,,,,,,Room Temperature,,,,,,
20333,2/16/2024 16:08,Non-inventory Item,GL6183,,No,,,,,,,,,,,,Room Temperature,,,,,,
19054,4/18/2023 10:31,Non-inventory Item,GL6201 (Inverse Partial Exemption),,No,,,,,,,,,,,,Room Temperature,,,,,,
16682,6/2/2022 10:29,Non-inventory Item,GL6201 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
14165,4/21/2021 15:56,Non-inventory Item,GL6201 R&D Supplies,,No,,,,,,,,,,,,Room Temperature,,,,,,
19080,5/1/2023 16:42,Non-inventory Item,GL6202 (Non-Taxable) R&D Maintenance,,No,,,,,,,,,,,,Room Temperature,,,,,,
14167,4/21/2021 16:05,Non-inventory Item,GL6202 R&D Maintenance,,No,,,,,,,,,,,,Room Temperature,,,,,,
18996,3/30/2023 14:19,Non-inventory Item,GL6203 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
14168,4/21/2021 16:08,Non-inventory Item,GL6203 R&D Outside Services,,No,,,,,,,,,,,,Room Temperature,,,,,,
16683,6/2/2022 10:30,Non-inventory Item,GL6204 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
14166,4/21/2021 16:04,Non-inventory Item,"GL6204 R&D Machinery, Equipment or Furniture",,No,,,,,,,,,,,,Room Temperature,,,,,,
15611,1/7/2022 14:43,Non-inventory Item,GL6314 (for purchase),,No,,,,,,,,,,,,Room Temperature,,,,,,
20459,3/26/2024 13:08,Non-inventory Item,GL6314 (for sale),"Marketing: Gifts/Promotional Items **Change Description/MPN/price on PO** 
",No,,,,,,,,,,,,,,,,,,
20113,11/1/2023 15:30,Non-inventory Item,GL6314 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
14875,9/16/2021 14:43,Non-inventory Item,GL6320 Marketing,,Yes,,,,,,,,,,,,Room Temperature,,,,,,
14413,6/14/2021 13:30,Non-inventory Item,GL6324 Marketing: Print Collaterals,,No,,,,,,,,,,,,Room Temperature,,,,,,
14414,6/14/2021 13:30,Non-inventory Item,GL6327 Marketing: Social Media,,No,,,,,,,,,,,,Room Temperature,,,,,,
18270,9/22/2022 13:58,Non-inventory Item,GL6377,,No,,,,,,,,,,,,Room Temperature,,,,,,
19244,6/8/2023 13:07,Non-inventory Item,GL6379 (Non-Taxable),,No,,,,,,,,,,,,Room Temperature,,,,,,
16522,5/4/2022 14:41,Non-inventory Item,GL6379 Trades Shows: Booth Supply,,No,,,,,,,,,,,,Room Temperature,,,,,,
18253,9/16/2022 9:32,Non-inventory Item,H-1486,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
18712,2/16/2023 10:30,Non-inventory Item,H-1679,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
14596,7/26/2021 11:44,Non-inventory Item,H-1766,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
18278,9/27/2022 14:38,Non-inventory Item,H-1785,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
18713,2/16/2023 10:31,Non-inventory Item,H-2116,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
14591,7/26/2021 11:44,Non-inventory Item,H-2755BLU,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
14588,7/26/2021 11:44,Non-inventory Item,H-384BL,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
14601,7/26/2021 11:44,Non-inventory Item,H-384BLU,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
14594,7/26/2021 11:44,Non-inventory Item,H-596,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
14592,7/26/2021 11:44,Non-inventory Item,H-990,,No,,Shipping Material,Shipping,,,,,,,,Room Temperature,Room Temperature,,,,,,
20578,5/10/2024 16:35,Assembly,H0537-Reuse,"HF Nickel Affinity Gel (Regenerated) 
",No,,Chemicals,,,,,,,500,500,4C,,,,Milliliter,Milliliter,No,No
9507,7/7/2020 15:18,Assembly,H1001,Squisher-Single (10 Pack),No,15.9,Columns,Squishers,,,,,,91,91,Room Temperature,Room Temperature,1000,Standard Component Quantity Discounts,10 Pack,10 Pack,No,No
9508,7/7/2020 15:18,Assembly,H1001-50,Squisher-Single (50 Pack),No,46.5,Columns,Squishers,,,,,,932.2,932.2,Room Temperature,Room Temperature,150,Standard Component Quantity Discounts,50 Pack,50 Pack,No,No
17232,7/18/2022 9:47,Assembly,H1002-20,Squisher-8 w/ 96-Well Block (20 Pack & 2 Blocks),No,163.2,Columns,Squishers,,,,,,,,Room Temperature,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12998,1/15/2021 17:48,Item Group,H1002-20-INACTIVE,Squisher-8 w/ 96-Well Block (20 Pack & 2 Blocks),Yes,,Columns,Squishers,,,,,,,,,,,,,,,No
17233,7/18/2022 9:47,Assembly,H1002-5,Squisher-8 w/ 96-Well Block (5 Pack & 1 Block),No,62.3,Columns,Squishers,,,,,,,,Room Temperature,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,Yes,No
12999,1/15/2021 17:48,Item Group,H1002-5-INACTIVE,Squisher-8 w/ 96-Well Block (5 Pack & 1 Block),Yes,,Columns,Squishers,,,,,,,,,,,,,,,No
17234,7/18/2022 9:47,Assembly,H1004-2,Squisher-96 w/ 96-Well Block (2 Pack & 2 Blocks),No,142.8,Columns,Squishers,,,,,,,,Room Temperature,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,Yes,No
13000,1/15/2021 17:48,Item Group,H1004-2-INACTIVE,Squisher-96 w/ 96-Well Block (2 Pack & 2 Blocks),Yes,,Columns,Squishers,,,,,,,,,,,,,,,No
17235,7/18/2022 9:47,Assembly,H1004-5,Squisher-96 w/ 96-Well Block (5 Pack & 5 Blocks),No,285.5,Columns,Squishers,,,,,,,,Room Temperature,Room Temperature,0,Standard Component Quantity Discounts,Each,Each,Yes,No
13001,1/15/2021 17:48,Item Group,H1004-5-INACTIVE,Squisher-96 w/ 96-Well Block (5 Pack & 5 Blocks),Yes,,Columns,Squishers,,,,,,,,,,,,,,,No
20455,3/22/2024 11:44,Non-inventory Item,Hazardous_Fee,"UN1760. Pre-labeled, pre-packaged, declaration of DG",No,55,,,,,,,,,,,,,Fixed Pricing,,Each,,
8259,7/7/2020 14:52,Assembly,HB,HB (3.25 kg),No,137,Components,E. coli,,,,,,,,Room Temperature,Room Temperature,,,Each,Each,No,No
39,12/9/2019 16:40,Non-inventory Item,I-96 Box,,No,,Paper Goods,Product,,,,,,,,,Room Temperature,,,,,,
17236,7/18/2022 9:47,Assembly,I1001-25,Isopropyl-B-D-thiogalactopyranoside (IPTG) (5 x 5 ml),No,40.8,Components,Competent Cells,,,,,,,1,-20C,Blue Ice,0,Standard Component Quantity Discounts,Each,Each,Yes,No
13002,1/15/2021 17:48,Item Group,I1001-25-INACTIVE,Isopropyl-B-D-thiogalactopyranoside (IPTG) (5 x 5 ml),Yes,,Components,Competent Cells,,,,,,,,,Blue Ice,,,,,,No
8260,7/7/2020 14:52,Assembly,I1001-5,Isopropyl-B-D-thiogalactopyranoside (IPTG) (5 ml),No,11.3,Components,Competent Cells,,,,,,199,201,-20C,Blue Ice,20,Standard Component Quantity Discounts,Each,Each,No,No
3997,6/22/2020 13:07,Non-inventory Item,IV005,,No,,,,,,,,,,,,Room Temperature,,,,,,
18215,9/7/2022 10:57,Assembly,IVGN-C1001-50,Collection Tubes (50 Pack),No,19.8,Columns,Tubes,,,,,,,,Room Temperature,Room Temperature,,,50 Pack,50 Pack,No,Yes
18214,9/7/2022 10:57,Assembly,IVGN-C1004-50,Spin Columns and Collection Tubes (50 Pack),No,58.3,Columns,Individual Columns,,,,,,,,Room Temperature,Room Temperature,,,50 Pack,50 Pack,No,Yes
18204,9/7/2022 9:13,Assembly,IVGN-D5001-1,CT Conversion Reagent,No,12,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
18208,9/7/2022 9:59,Assembly,IVGN-D5001-4,Wash Buffer (6 ml),No,12,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
18209,9/7/2022 10:09,Assembly,IVGN-D5001-5,Desulphonation Buffer (10 ml),No,18,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
18210,9/7/2022 10:18,Assembly,IVGN-D5001-6,Elution Buffer (1 ml),No,12,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
8261,7/7/2020 14:52,Assembly,IVGN-D5005,Methylcode Bisulfite Conversion Kit,No,100.6,Kits,Gold,,,,,,,,Room Temperature,Room Temperature,,Fixed Pricing,Each,Each,No,Yes
18205,9/7/2022 9:54,Assembly,IVGN-D5005-2,Dilution Buffer (1.5 ml),No,12,Components,Gold,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
18207,9/7/2022 9:58,Assembly,IVGN-D5005-3,Binding Buffer (30 ml),No,24,Components,Gold,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
18206,9/7/2022 9:58,Assembly,IVGN-D5005-6,Resuspension Buffer (500 µl),No,12,Components,Bisulfite,,,,,,,,Room Temperature,Room Temperature,,Standard Component Quantity Discounts,Each,Each,No,Yes
3998,6/22/2020 13:07,Non-inventory Item,IW010,,No,,,,,,,,,,,,Room Temperature,,,,,,
3999,6/22/2020 13:07,Non-inventory Item,IW020 ZRC,,No,,,,,,,,,,,,Room Temperature,,,,,,
4000,6/22/2020 13:07,Non-inventory Item,IW025 ZRC3,,No,,,,,,,,,,,,Room Temperature,,,,,,
4001,6/22/2020 13:07,Non-inventory Item,IW030 ZRC,,No,,,,,,,,,,,,Room Temperature,,,,,,
4002,6/22/2020 13:07,Non-inventory Item,IW040 ZRC,,No,,,,,,,,,,,,Room Temperature,,,,,,
4003,6/22/2020 13:07,Non-inventory Item,IW040 ZRC2,,No,,,,,,,,,,,,Room Temperature,,,,,,
4004,6/22/2020 13:07,Non-inventory Item,IW050 ZRC,,No,,,,,,,,,,,,Room Temperature,,,,,,
16858,6/24/2022 15:59,Non-inventory Item,Lab Bench 30x72,,No,,,,,,,,,,,,,,,,,,
16851,6/24/2022 15:59,Non-inventory Item,Lab Bench 30x96,,No,,,,,,,,,,,,,,,,,,
16859,6/24/2022 15:59,Non-inventory Item,Lab Bench 36x54,,No,,,,,,,,,,,,,,,,,,
16860,6/24/2022 15:59,Non-inventory Item,Lab Bench 36x72,,No,,,,,,,,,,,,,,,,,,
16857,6/24/2022 15:59,Non-inventory Item,Lab Bench 36x96,,No,,,,,,,,,,,,,,,,,,
16852,6/24/2022 15:59,Non-inventory Item,Lab Bench 60x96,,No,,,,,,,,,,,,,,,,,,
16856,6/24/2022 15:59,Non-inventory Item,Lab Bench Double Uprights,,No,,,,,,,,,,,,,,,,,,
16854,6/24/2022 15:59,Non-inventory Item,Lab Bench Electrical 48,,No,,,,,,,,,,,,,,,,,,
16855,6/24/2022 15:59,Non-inventory Item,Lab Bench Rear Uprights,,No,,,,,,,,,,,,,,,,,,
16853,6/24/2022 15:59,Non-inventory Item,Lab Bench Shelf 96,,No,,,,,,,,,,,,,,,,,,
17237,7/18/2022 9:48,Assembly,LE2001,RNA Lab Essentials,No,550,Kits,RNA,,,,,,,,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
13003,1/15/2021 17:48,Item Group,LE2001-INACTIVE,RNA Lab Essentials,Yes,,Kits,RNA,,,,,,,,,,,,,,,No
17238,7/18/2022 9:48,Assembly,LE2002,DNA/RNA Lab Essentials,No,700.7,Kits,DNA/RNA,,,,,,,,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
13004,1/15/2021 17:48,Item Group,LE2002-INACTIVE,DNA/RNA Lab Essentials,Yes,,Kits,DNA/RNA,,,,,,,,,,,,,,,No
17239,7/18/2022 9:48,Assembly,LE2003,Synthetic Biology Plasmid and Clean Up Lab Essentials Pack,No,323.4,Kits,DNA/RNA,,,,,,,,Room Temperature,Room Temperature,0,Standard Kit Quantity Discounts,Each,Each,Yes,No
13005,1/15/2021 17:48,Item Group,LE2003-INACTIVE,Synthetic Biology Plasmid and Clean Up Lab Essentials Pack,Yes,,Kits,DNA/RNA,,,,,,,,,,,,,,,No
6288,6/26/2020 15:06,Non-inventory Item,Luer Connector,Clear Luer Connector for Syringe Filter,No,0.025,Columns,Plastics,,,,,,,,Room Temperature,Room Temperature,,,,Each,,
8262,7/7/2020 14:52,Assembly,M2001,ZymoMag Protein A,No,68,Components,ChIP Kit,,,,,,66,67,4C,Blue Ice,8,Standard Component Quantity Discounts,Each,Each,No,No
